# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.tasksExecuted,1747118528825000000,1747118588817000000,0
AWTEventQueue.dispatchTimeAvgNs,1747118528825000000,1747118588817000000,0.0
FlushQueue.waitingTime90PNs,1747118528825000000,1747118588817000000,0
lexer.JSON.time.ns,1747118528825000000,1747118588817000000,281466
lexer.ECMAScript.6.time.ns,1747118528825000000,1747118588817000000,32096
writeAction.wait.ms,1747118528825000000,1747118588817000000,0
parser.ECMAScript.6.size.bytes,1747118528825000000,1747118588817000000,836
DiskQueryRelay.tasksExecuted,1747118528825000000,1747118588817000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1747118528825000000,1747118588817000000,0
lexer.ECMAScript.6.size.bytes,1747118528825000000,1747118588817000000,836
parser.JSON.time.ns,1747118528825000000,1747118588817000000,2949724
writeAction.max.wait.ms,1747118528825000000,1747118588817000000,174
writeAction.count,1747118528825000000,1747118588817000000,4
parser.ECMAScript.6.time.ns,1747118528825000000,1747118588817000000,219349
writeAction.median.wait.ms,1747118528825000000,1747118588817000000,600
parser.JSON.size.bytes,1747118528825000000,1747118588817000000,14713
lexer.JSON.size.bytes,1747118528825000000,1747118588817000000,14713
DiskQueryRelay.taskWaitingTotalTimeUs,1747118528825000000,1747118588817000000,0
DiskQueryRelay.tasksRequested,1747118528825000000,1747118588817000000,0
Indexes.entries.lookupDurationAvgMs,1747118528825000000,1747118588817000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1747118528825000000,1747118588817000000,0.0
Indexes.entries.lookupDuration90PMs,1747118528825000000,1747118588817000000,0.0
Indexes.allKeys.lookupDuration90PMs,1747118528825000000,1747118588817000000,0.0
Indexing.writesQueuedMin,1747118528825000000,1747118588817000000,9223372036854775807
Indexing.writer_2.totalTimeSpentWritingMs,1747118528825000000,1747118588817000000,0
Indexing.cache.totalCacheMisses,1747118528825000000,1747118588817000000,165
Indexing.writer_1.totalTimeSpentWritingMs,1747118528825000000,1747118588817000000,0
Indexes.stubs.lookupDuration90PMs,1747118528825000000,1747118588817000000,0.0
Indexing.cache.totalCacheEvicted,1747118528825000000,1747118588817000000,162
Indexing.totalTimeIndexersSleptMs,1747118528825000000,1747118588817000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1747118528825000000,1747118588817000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1747118528825000000,1747118588817000000,0
Indexes.allKeys.lookupDurationAvgMs,1747118528825000000,1747118588817000000,0.0
Indexes.stubs.lookups,1747118528825000000,1747118588817000000,15
Indexes.stubs.lookupDurationMaxMs,1747118528825000000,1747118588817000000,0.0
Indexing.writesQueuedMax,1747118528825000000,1747118588817000000,0
Indexes.entries.lookupDurationMaxMs,1747118528825000000,1747118588817000000,0.0
Indexing.cache.totalCacheAccesses,1747118528825000000,1747118588817000000,15788
Indexes.entries.lookups,1747118528825000000,1747118588817000000,3840
Indexes.stubs.lookupDurationAvgMs,1747118528825000000,1747118588817000000,0.0
Indexes.allKeys.lookups,1747118528825000000,1747118588817000000,3
FileNameCache.totalMisses,1747118528825000000,1747118588817000000,0
VFS.contentStorage.recordsRead,1747118528825000000,1747118588817000000,1729
VFS.contentStorage.recordsReadDecompressed,1747118528825000000,1747118588817000000,1007
VFS.contentStorage.recordsStored,1747118528825000000,1747118588817000000,0
VFS.contentStorage.recordsStoredSize,1747118528825000000,1747118588817000000,0
VFS.fileByIdCache.misses,1747118528825000000,1747118588817000000,450448
VFS.fileChildByName,1747118528825000000,1747118588817000000,591
VFS.folderCaseSensitivityReads,1747118528825000000,1747118588817000000,0
VFS.contentStorage.recordsReadSize,1747118528825000000,1747118588817000000,235094046
VFS.contentStorage.recordsDecompressionTimeUs,1747118528825000000,1747118588817000000,171443
VFS.contentStorage.recordsUncompressedSize,1747118528825000000,1747118588817000000,0
VFS.invertedFileNameIndex.requests,1747118528825000000,1747118588817000000,12
VFS.contentStorage.recordsStoredCompressed,1747118528825000000,1747118588817000000,0
VFS.contentStorage.recordsDeduplicated,1747118528825000000,1747118588817000000,1
VFS.fileByIdCache.hits,1747118528825000000,1747118588817000000,0
FileNameCache.queries,1747118528825000000,1747118588817000000,4096
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1747118528825000000,1747118588817000000,0
compiler.ArtifactManagerBridge.commit.ms,1747118528825000000,1747118588817000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1747118528825000000,1747118588817000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1747118528825000000,1747118588817000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1747118528825000000,1747118588817000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1747118528825000000,1747118588817000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1747118528825000000,1747118588817000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1747118528825000000,1747118588817000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1747118528825000000,1747118588817000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1747118588817000000,1747118648817000000,0
jps.global.handle.changed.events.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1747118588817000000,1747118648817000000,0
jps.global.get.library.ms,1747118588817000000,1747118648817000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1747118588817000000,1747118648817000000,0
jps.library.entities.serializer.load.entities.ms,1747118588817000000,1747118648817000000,0
workspaceModel.moduleBridge.before.changed.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1747118588817000000,1747118648817000000,0
workspaceModel.load.cache.metadata.from.file.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1747118588817000000,1747118648817000000,0
jps.artifact.entities.serializer.save.entities.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1747118588817000000,1747118648817000000,0
jps.module.iml.entities.serializer.save.entities.ms,1747118588817000000,1747118648817000000,0
jps.global.initialize.library.bridges.after.loading.ms,1747118588817000000,1747118648817000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.entities.ms,1747118588817000000,1747118648817000000,0
jps.artifact.entities.serializer.load.entities.ms,1747118588817000000,1747118648817000000,0
jps.load.project.to.empty.storage.ms,1747118588817000000,1747118648817000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1747118588817000000,1747118648817000000,0
jps.facet.change.listener.process.change.events.ms,1747118588817000000,1747118648817000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1747118588817000000,1747118648817000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1747118588817000000,1747118648817000000,0
jps.project.serializers.load.ms,1747118588817000000,1747118648817000000,0
jps.app.storage.content.writer.save.component.ms,1747118588817000000,1747118648817000000,0
workspaceModel.global.updates.count,1747118588817000000,1747118648817000000,0
jps.storage.jps.conf.reader.load.component.ms,1747118588817000000,1747118648817000000,0
jps.global.initialize.library.bridges.ms,1747118588817000000,1747118648817000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1747118588817000000,1747118648817000000,0
jps.global.get.library.by.name.ms,1747118588817000000,1747118648817000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1747118588817000000,1747118648817000000,0
workspaceModel.load.cache.from.file.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1747118588817000000,1747118648817000000,0
jps.module.iml.entities.serializer.load.entities.ms,1747118588817000000,1747118648817000000,0
jps.app.storage.content.reader.load.component.ms,1747118588817000000,1747118648817000000,0
jps.library.entities.serializer.save.entities.ms,1747118588817000000,1747118648817000000,0
workspaceModel.moduleBridge.update.option.ms,1747118588817000000,1747118648817000000,0
workspaceModel.orphan.listener.update.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.instances.count,1747118588817000000,1747118648817000000,0
jps.reload.project.entities.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1747118588817000000,1747118648817000000,0
jps.apply.loaded.storage.ms,1747118588817000000,1747118648817000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1747118588817000000,1747118648817000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1747118588817000000,1747118648817000000,0
workspaceModel.global.updates.ms,1747118588817000000,1747118648817000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1747118588817000000,1747118648817000000,0
jps.project.serializers.save.ms,1747118588817000000,1747118648817000000,0
jps.load.initial.state.ms,1747118588817000000,1747118648817000000,0
jps.global.get.libraries.ms,1747118588817000000,1747118648817000000,0
workspaceModel.do.save.caches.ms,1747118588817000000,1747118648817000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1747118588817000000,1747118648817000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1747118588817000000,1747118648817000000,0
workspaceModel.sync.entities.ms,1747118588817000000,1747118648817000000,0
jps.facet.change.listener.init.bridge.ms,1747118588817000000,1747118648817000000,0
workspaceModel.global.apply.state.to.project.ms,1747118588817000000,1747118648817000000,0
jps.facet.change.listener.before.change.events.ms,1747118588817000000,1747118648817000000,0
jps.save.global.entities.ms,1747118588817000000,1747118648817000000,3
workspaceModel.save.cache.to.file.ms,1747118588817000000,1747118648817000000,0
jps.global.handle.before.change.events.ms,1747118588817000000,1747118648817000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1747118588817000000,1747118648817000000,0
jps.save.changed.project.entities.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1747118588817000000,1747118648817000000,0
cacheStateStorage.get.duration,1747118588817000000,1747118648817000000,0
cacheStateStorage.get.counter,1747118588817000000,1747118648817000000,0
cacheStateStorage.set.duration,1747118588817000000,1747118648817000000,2
cacheStateStorage.set.counter,1747118588817000000,1747118648817000000,26
StorageLockContext.competingThreads.max,1747118588817000000,1747118648817000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1747118588817000000,1747118648817000000,0
MappedFileStorage.totalPagesMapped,1747118588817000000,1747118648817000000,16
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1747118588817000000,1747118648817000000,0
FilePageCache.pageLoads,1747118588817000000,1747118648817000000,0
FilePageCache.maxCacheSizeInBytes,1747118588817000000,1747118648817000000,629145600
FilePageCache.uncachedFileAccess,1747118588817000000,1747118648817000000,0
DirectByteBufferAllocator.reclaimed,1747118588817000000,1747118648817000000,0
DirectByteBufferAllocator.misses,1747118588817000000,1747118648817000000,0
FilePageCache.maxRegisteredFiles,1747118588817000000,1747118648817000000,4606
DirectByteBufferAllocator.disposed,1747118588817000000,1747118648817000000,0
FilePageCache.totalPageLoadsUs,1747118588817000000,1747118648817000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1747118588817000000,1747118648817000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1747118588817000000,1747118648817000000,0
StorageLockContext.competingThreads.avg,1747118588817000000,1747118648817000000,0.0
FilePageCache.pageFastCacheHits,1747118588817000000,1747118648817000000,0
StreamlinedBlobStorage.recordsAllocated,1747118588817000000,1747118648817000000,0
StorageLockContext.competingThreads.90P,1747118588817000000,1747118648817000000,0
MappedFileStorage.totalBytesMapped,1747118588817000000,1747118648817000000,202637312
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1747118588817000000,1747118648817000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1747118588817000000,1747118648817000000,147583
FilePageCache.totalPageDisposalsUs,1747118588817000000,1747118648817000000,0
FilePageCache.disposedBuffers,1747118588817000000,1747118648817000000,0
StreamlinedBlobStorage.recordsRelocated,1747118588817000000,1747118648817000000,0
MappedFileStorage.storages,1747118588817000000,1747118648817000000,16
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1747118588817000000,1747118648817000000,629145600
FilePageCache.pageHits,1747118588817000000,1747118648817000000,0
DirectByteBufferAllocator.hits,1747118588817000000,1747118648817000000,0
FilePageCache.capacityInBytes,1747118588817000000,1747118648817000000,629145600
StreamlinedBlobStorage.recordsDeleted,1747118588817000000,1747118648817000000,0
workspaceModel.init.bridges.ms,1747118588817000000,1747118648817000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1747118588817000000,1747118648817000000,0
workspaceModel.cachedValue.calculated.count,1747118588817000000,1747118648817000000,0
workspaceModel.initializing.ms,1747118588817000000,1747118648817000000,0
workspaceModel.check.recursive.update.ms,1747118588817000000,1747118648817000000,0
workspaceModel.updates.ms,1747118588817000000,1747118648817000000,0
workspaceModel.replace.project.model.ms,1747118588817000000,1747118648817000000,0
workspaceModel.pre.handlers.ms,1747118588817000000,1747118648817000000,0
workspaceModel.workspaceFileIndexData.instances.count,1747118588817000000,1747118648817000000,0
workspaceModel.loading.total.ms,1747118588817000000,1747118648817000000,0
workspaceModel.cachedValueWithParameters.clear.count,1747118588817000000,1747118648817000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1747118588817000000,1747118648817000000,0
workspaceModel.loading.from.cache.ms,1747118588817000000,1747118648817000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1747118588817000000,1747118648817000000,0
workspaceModel.workspaceFileIndexData.init.ms,1747118588817000000,1747118648817000000,0
workspaceModel.update.unloaded.entities.ms,1747118588817000000,1747118648817000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1747118588817000000,1747118648817000000,0
workspaceModel.to.snapshot.ms,1747118588817000000,1747118648817000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1747118588817000000,1747118648817000000,0
workspaceModel.full.replace.project.model.ms,1747118588817000000,1747118648817000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1747118588817000000,1747118648817000000,0
workspaceModel.cachedValue.clear.count,1747118588817000000,1747118648817000000,0
workspaceModel.on.before.changed.ms,1747118588817000000,1747118648817000000,0
workspaceModel.updates.count,1747118588817000000,1747118648817000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1747118588817000000,1747118648817000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1747118588817000000,1747118648817000000,0
workspaceModel.collect.changes.ms,1747118588817000000,1747118648817000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1747118588817000000,1747118648817000000,0
workspaceModel.on.changed.ms,1747118588817000000,1747118648817000000,0
workspaceModel.updates.precise.ms,1747118588817000000,1747118648817000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1747118588817000000,1747118648817000000,0
workspaceModel.cachedValue.from.cache.count,1747118588817000000,1747118648817000000,10
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1747118588817000000,1747118648817000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1747118588817000000,1747118648817000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1747118588817000000,1747118648817000000,0
workspaceModel.cachedValue.total.get.count,1747118588817000000,1747118648817000000,10
MEM.ramMinusFileMappingsBytes,1747118588817000000,1747118648817000000,2251214848
JVM.totalCpuTimeMs,1747118588817000000,1747118648817000000,4050
JVM.maxThreadCount,1747118588817000000,1747118648817000000,109
JVM.totalTimeToSafepointsMs,1747118588817000000,1747118648817000000,1
JVM.totalSafepointCount,1747118588817000000,1747118648817000000,25
JVM.committedHeapBytes,1747118588817000000,1747118648817000000,882900992
JVM.GC.collectionTimesMs,1747118588817000000,1747118648817000000,15
MEM.ramPlusSwapMinusFileMappingsBytes,1747118588817000000,1747118648817000000,2251214848
MEM.ramBytes,1747118588817000000,1747118648817000000,2692227072
JVM.usedHeapBytes,1747118588817000000,1747118648817000000,563962216
JVM.totalBytesAllocated,1747118588817000000,1747118648817000000,99182592
JVM.newThreadsCount,1747118588817000000,1747118648817000000,27
MEM.fileMappingsRamBytes,1747118588817000000,1747118648817000000,435625984
JVM.GC.collections,1747118588817000000,1747118648817000000,3
JVM.maxHeapBytes,1747118588817000000,1747118648817000000,891289600
JVM.totalDirectByteBuffersBytes,1747118588817000000,1747118648817000000,635023027
JVM.usedNativeBytes,1747118588817000000,1747118648817000000,476042104
JVM.totalTimeAtSafepointsMs,1747118588817000000,1747118648817000000,26
OS.loadAverage,1747118588817000000,1747118648817000000,1.36865234375
JVM.threadCount,1747118588817000000,1747118648817000000,84
WriteAction.executionsCount,1747118588817000000,1747118648817000000,0
AWTEventQueue.dispatchTimeMaxNs,1747118588817000000,1747118648817000000,0
FlushQueue.waitingTimeMaxNs,1747118588817000000,1747118648817000000,0
FlushQueue.executionTimeAvgNs,1747118588817000000,1747118648817000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1747118588817000000,1747118648817000000,256
AWTEventQueue.dispatchTime90PNs,1747118588817000000,1747118648817000000,0
FlushQueue.executionTimeMaxNs,1747118588817000000,1747118648817000000,0
AWTEventQueue.eventsDispatched,1747118588817000000,1747118648817000000,0
FlushQueue.queueSizeAvg,1747118588817000000,1747118648817000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1747118588817000000,1747118648817000000,12
FlushQueue.waitingTimeAvgNs,1747118588817000000,1747118648817000000,0.0
FlushQueue.queueSize90P,1747118588817000000,1747118648817000000,0
FlushQueue.executionTime90PNs,1747118588817000000,1747118648817000000,0
NonBlockingReadAction.failedExecutionTimeUs,1747118588817000000,1747118648817000000,0
ReadAction.executionsCount,1747118588817000000,1747118648817000000,381
FlushQueue.queueSizeMax,1747118588817000000,1747118648817000000,0
NonBlockingReadAction.failedExecutionsCount,1747118588817000000,1747118648817000000,0
AWTEventQueue.dispatchTimeTotalNS,1747118588817000000,1747118648817000000,11607712
FlushQueue.tasksExecuted,1747118588817000000,1747118648817000000,0
AWTEventQueue.dispatchTimeAvgNs,1747118588817000000,1747118648817000000,0.0
FlushQueue.waitingTime90PNs,1747118588817000000,1747118648817000000,0
writeAction.wait.ms,1747118588817000000,1747118648817000000,0
DiskQueryRelay.tasksExecuted,1747118588817000000,1747118648817000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1747118588817000000,1747118648817000000,0
writeAction.max.wait.ms,1747118588817000000,1747118648817000000,174
writeAction.count,1747118588817000000,1747118648817000000,0
writeAction.median.wait.ms,1747118588817000000,1747118648817000000,600
DiskQueryRelay.taskWaitingTotalTimeUs,1747118588817000000,1747118648817000000,0
DiskQueryRelay.tasksRequested,1747118588817000000,1747118648817000000,0
Indexes.entries.lookupDurationAvgMs,1747118588817000000,1747118648817000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1747118588817000000,1747118648817000000,0.0
Indexes.entries.lookupDuration90PMs,1747118588817000000,1747118648817000000,0.0
Indexes.allKeys.lookupDuration90PMs,1747118588817000000,1747118648817000000,0.0
Indexing.writesQueuedMin,1747118588817000000,1747118648817000000,9223372036854775807
Indexing.writer_2.totalTimeSpentWritingMs,1747118588817000000,1747118648817000000,0
Indexing.cache.totalCacheMisses,1747118588817000000,1747118648817000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1747118588817000000,1747118648817000000,0
Indexes.stubs.lookupDuration90PMs,1747118588817000000,1747118648817000000,0.0
Indexing.cache.totalCacheEvicted,1747118588817000000,1747118648817000000,0
Indexing.totalTimeIndexersSleptMs,1747118588817000000,1747118648817000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1747118588817000000,1747118648817000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1747118588817000000,1747118648817000000,0
Indexes.allKeys.lookupDurationAvgMs,1747118588817000000,1747118648817000000,0.0
Indexes.stubs.lookups,1747118588817000000,1747118648817000000,0
Indexes.stubs.lookupDurationMaxMs,1747118588817000000,1747118648817000000,0.0
Indexing.writesQueuedMax,1747118588817000000,1747118648817000000,0
Indexes.entries.lookupDurationMaxMs,1747118588817000000,1747118648817000000,0.0
Indexing.cache.totalCacheAccesses,1747118588817000000,1747118648817000000,0
Indexes.entries.lookups,1747118588817000000,1747118648817000000,0
Indexes.stubs.lookupDurationAvgMs,1747118588817000000,1747118648817000000,0.0
Indexes.allKeys.lookups,1747118588817000000,1747118648817000000,0
FileNameCache.totalMisses,1747118588817000000,1747118648817000000,0
VFS.contentStorage.recordsRead,1747118588817000000,1747118648817000000,0
VFS.contentStorage.recordsReadDecompressed,1747118588817000000,1747118648817000000,0
VFS.contentStorage.recordsStored,1747118588817000000,1747118648817000000,0
VFS.contentStorage.recordsStoredSize,1747118588817000000,1747118648817000000,0
VFS.fileByIdCache.misses,1747118588817000000,1747118648817000000,0
VFS.fileChildByName,1747118588817000000,1747118648817000000,138
VFS.folderCaseSensitivityReads,1747118588817000000,1747118648817000000,0
VFS.contentStorage.recordsReadSize,1747118588817000000,1747118648817000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1747118588817000000,1747118648817000000,0
VFS.contentStorage.recordsUncompressedSize,1747118588817000000,1747118648817000000,0
VFS.invertedFileNameIndex.requests,1747118588817000000,1747118648817000000,0
VFS.contentStorage.recordsStoredCompressed,1747118588817000000,1747118648817000000,0
VFS.contentStorage.recordsDeduplicated,1747118588817000000,1747118648817000000,0
VFS.fileByIdCache.hits,1747118588817000000,1747118648817000000,0
FileNameCache.queries,1747118588817000000,1747118648817000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1747118588817000000,1747118648817000000,0
compiler.ArtifactManagerBridge.commit.ms,1747118588817000000,1747118648817000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1747118588817000000,1747118648817000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1747118588817000000,1747118648817000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1747118588817000000,1747118648817000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1747118588817000000,1747118648817000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1747118588817000000,1747118648817000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1747118588817000000,1747118648817000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1747118588817000000,1747118648817000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1747118648817000000,1747118708817000000,0
jps.global.handle.changed.events.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1747118648817000000,1747118708817000000,0
jps.global.get.library.ms,1747118648817000000,1747118708817000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1747118648817000000,1747118708817000000,0
jps.library.entities.serializer.load.entities.ms,1747118648817000000,1747118708817000000,0
workspaceModel.moduleBridge.before.changed.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1747118648817000000,1747118708817000000,0
workspaceModel.load.cache.metadata.from.file.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1747118648817000000,1747118708817000000,0
jps.artifact.entities.serializer.save.entities.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1747118648817000000,1747118708817000000,0
jps.module.iml.entities.serializer.save.entities.ms,1747118648817000000,1747118708817000000,0
jps.global.initialize.library.bridges.after.loading.ms,1747118648817000000,1747118708817000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.entities.ms,1747118648817000000,1747118708817000000,0
jps.artifact.entities.serializer.load.entities.ms,1747118648817000000,1747118708817000000,0
jps.load.project.to.empty.storage.ms,1747118648817000000,1747118708817000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1747118648817000000,1747118708817000000,0
jps.facet.change.listener.process.change.events.ms,1747118648817000000,1747118708817000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1747118648817000000,1747118708817000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1747118648817000000,1747118708817000000,0
jps.project.serializers.load.ms,1747118648817000000,1747118708817000000,0
jps.app.storage.content.writer.save.component.ms,1747118648817000000,1747118708817000000,1
workspaceModel.global.updates.count,1747118648817000000,1747118708817000000,0
jps.storage.jps.conf.reader.load.component.ms,1747118648817000000,1747118708817000000,0
jps.global.initialize.library.bridges.ms,1747118648817000000,1747118708817000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1747118648817000000,1747118708817000000,0
jps.global.get.library.by.name.ms,1747118648817000000,1747118708817000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1747118648817000000,1747118708817000000,0
workspaceModel.load.cache.from.file.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1747118648817000000,1747118708817000000,0
jps.module.iml.entities.serializer.load.entities.ms,1747118648817000000,1747118708817000000,0
jps.app.storage.content.reader.load.component.ms,1747118648817000000,1747118708817000000,0
jps.library.entities.serializer.save.entities.ms,1747118648817000000,1747118708817000000,0
workspaceModel.moduleBridge.update.option.ms,1747118648817000000,1747118708817000000,0
workspaceModel.orphan.listener.update.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.instances.count,1747118648817000000,1747118708817000000,0
jps.reload.project.entities.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1747118648817000000,1747118708817000000,0
jps.apply.loaded.storage.ms,1747118648817000000,1747118708817000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1747118648817000000,1747118708817000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1747118648817000000,1747118708817000000,0
workspaceModel.global.updates.ms,1747118648817000000,1747118708817000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1747118648817000000,1747118708817000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1747118648817000000,1747118708817000000,0
